id,text,author_id,location,referenced_tweets,source,language,created_at,attachments
1454868198717734919,We frequently wonder why we or our friends/colleagues “over-react” in certain situations. Listen to this episode of #MindAndYou to understand how to handle these things in our or other’s lives. #MentalHealthMatters #LifeLessons #Compassion #Empathy https://t.co/qEX9T1g2Rp,37613811,"Ullal, India",,Twitter for iPhone,en,2021-10-31 17:49:43+00:00,
1454446662298968065,#Marathi #marathitwitter #relationship #friendship #MentalHealthMatters #Philosophy https://t.co/2z6dkztfhj,1316416473871474689,"Pune, India",,Twitter for Android,qme,2021-10-30 13:54:41+00:00,
1454066355917836290,"Narrative on 'Healing through Therapy' by @Tea_at_11 interpretated through today's prompt- 'Patch', as part of our Inktober: Mental Health Edition; Art &amp; Poetry Collaboration. 

@inktober @ipevo 
#poetry #poets #poetrycommunity #MentalHealthMatters #mentalwellbeing #inktober2021 https://t.co/gOYuH5Vkfw",1313956887935676416,"Mumbai, India",,Twitter for Android,en,2021-10-29 12:43:29+00:00,
1453382042863894535,#addiction #AryanKhanCase #MentalHealthMatters of adolescent and young adults. We are woefully short of mental health professionals to take care of this vulnerable population. Addiction needs to be  de-stigmatised and community must recognise the problem and help them (1/2),303803304,"Bengaluru South, India",,Twitter for iPhone,en,2021-10-27 15:24:16+00:00,
1453370870114623492,"Such a powerful thought isn't it?
#happiness 
#MentalHealthMatters 
#life https://t.co/emZHomTWLX",1277279982423650304,"Shillong, India",,Twitter for Android,en,2021-10-27 14:39:52+00:00,
1453077798503923712,"It's a pleasure doing our bit for this burning issue in the Society. We wish @Chalo7Chale a big success in their endeavour bringing good changes in the world we live in. 

#MentalHealthMatters 
#TogetherWeCan

@XLRIJamshedpur 
@TataSteelLtd 
@ShradhaSuman16 
@arunbothra https://t.co/xhDpBub1XY",3171172471,"Jamshedpur, India",,Twitter for Android,en,2021-10-26 19:15:18+00:00,
1453044524402364416,"Today I am 150kgs lighter ...

Yes! today I finally vacated 2 people who bothered me by occupying way too much space in my mind!
#weightloss #weightlossjourney #MentalHealthMatters",274909622,"Bengaluru, India",,Twitter for Android,en,2021-10-26 17:03:05+00:00,
1452227353254506504,""" BE POSITIVE"",  "" LOVE YOURSELF"", "" I AM ENOUGH"" etc are phrases which creates conflict within self.

Forcing people to be, what they're not, cannot be a solution.

Acceptance, Silence, Being a Witness may be more helpful.

#MentalHealthMatters https://t.co/E1CGid8ry6",4361803154,"Mohali, India",,Twitter for Android,en,2021-10-24 10:55:56+00:00,
1451959189933158408,"If you're #mentally #disturbed. Do #consult to #psychiatrist.
.
.
Express #OPD by #psychiatrist 
Prior #appointment &amp; #OnlinePayment for minimum waiting time. Walk in🚶 directly to the #Doctor's room.

#TheHopeHospitalGreaterNoida
#TheHopeHospital
#Delta2
#MentalHealthMatters https://t.co/8KR1y5sJKr",1183810949091713024,"Noida, India",,Twitter for Android,en,2021-10-23 17:10:21+00:00,
1451914033494331392,"Love your self ❤ it's very important to us 💫🌟
#MentalHealthMatters 
#SaturdayThoughts https://t.co/7NnTS930LO",1209376617086111745,"Allahabad, India",,Twitter for Android,en,2021-10-23 14:10:55+00:00,
1451857455575486467,"To everybody that had suicidal thoughts in 2017 or before and after that.
I am really happy that you are here man! 
I Love you &lt;3

#SuicideAwareness #MentalHealthMatters #YouMatter",1385965930719551490,"Hyderabad, India",,Twitter for Android,en,2021-10-23 10:26:06+00:00,
1451816493147033600,"@HindutvaWatchIn Such violent incidents have been on the rise since seven years. Isn't it attributed to the condoning and absolute lack of preventive measures being taken by the authorities concerned?
Also at the local level of family and institution?
#MentalHealthMatters 
#LawAndOrder",940854050249236480,"Mumbai, India",,Twitter for Android,en,2021-10-23 07:43:20+00:00,
1451473002835578884,"when you see such eye-catching tagline on road😂

#covid_19 #covid_19😷 #bestoftheday #photooftheday  #picoftheday  #follow  #amazing  #makemesmile #beautiful #viral #retweet #MentalHealthMatters #autoslogan #look #colorful #accidentallyinloveedit #instapost #bestofday https://t.co/fiC9mUqISC",1427009333217300480,"New Delhi, India",,Twitter for Android,en,2021-10-22 08:58:25+00:00,
1450922718660947968,"एक मानसिक बीमारी के कारण एक ही परिवार के 11 लोग मौत का शिकार हो गए, उस सिचुएशन का मज़ाक उड़ाना बंद करो यार। 

सोचो, किसी सड़क हादसे में ड्राइवर के कारण 11 लोगों की मौत हो जाये तो क्या उस ड्राइवर को लेकर मीम शेयर किया जाए? 

#MentalHealthMatters",3579520093,"Noida, India",,Twitter for Android,hi,2021-10-20 20:31:47+00:00,
1450447391778242563,@HabibaRezwana @GamaBee @MissChisomo @ZilanieGondwe @ndawonam #MentalHealthMatters https://t.co/OQ34tKJg0S,901499450643726336,"New Delhi, India",,Twitter for iPhone,qme,2021-10-19 13:03:00+00:00,
1450432470910832648,"Extreme dependence on technology leading to the slow death of social skills and emotional bonding. It’s the time we limit our exposure .. 

@BravinYuri @SusannaSchrobs 

#MentalHealthMatters #EmotionalIntelligence #SocialMedia https://t.co/wa6NLPwwSP",901499450643726336,"New Delhi, India",,Twitter for iPhone,en,2021-10-19 12:03:43+00:00,
1450157716228358147,"Every relationship has ups and downs, you should never expect perfection from somebody.
Sometimes we expect a bit more from others because often we would have done the same for them.
#RelationshipAdvice
#ItsOkayToNotBeOkay 
#MentalHealthMatters https://t.co/aj7CoPx2Ne",963402494817705984,"Baharagora, India",,Twitter for Android,en,2021-10-18 17:51:56+00:00,
1450137107482038276,"The one thing worse than being lonely is...
Not knowing that you are!
#MentalHealthMatters",274909622,"Bengaluru, India",,Twitter for Android,en,2021-10-18 16:30:03+00:00,
1450019359993171971,"Everyday make yourself a priority 👇
#life #NoteToSelf #MentalHealthMatters #mondaymotivation https://t.co/qOzqR0q41v",981129654957432832,India,,Twitter for Android,en,2021-10-18 08:42:10+00:00,
1449993227273064449,Never felt such powerlessness to make life easier for my child ever before. #MentalHealthMatters,635221903,"New Delhi, India",,Twitter for iPhone,en,2021-10-18 06:58:19+00:00,
1449969384529686528,"@milantheshrink प्रयास जारी रहेगें।
#MentalHealthMatters https://t.co/GZu3YtIBVL",4328908272,"Bhopal, India",,Twitter for Android,hi,2021-10-18 05:23:35+00:00,
1449759835197566978,"Shake off the feeling of helplessness, hopelessness. Drop the guilt, the conditioned response to abuse and exploitation. There are no saviours out there, just devourers. Only you can salvage yourself #MentalHealthMatters !",98135826,"Bhubaneshwar, India",,Twitter for Android,en,2021-10-17 15:30:54+00:00,
1449631440765784064,"Keep on Keeping On ✨

#mrsnmsdiaries #modernmoralscience #WritingCommunity #Writers #quoteoftheday #life #quote #sundayvibes #SundayThoughts #WeekendWisdom #words #MentalHealthMatters #motivation #InspirationalQuotes #womenwriters #lifecoaching #amwriting #Instagram #instagood https://t.co/Z17xKT2fF2",165500983,"Indore, India",,Twitter for iPhone,en,2021-10-17 07:00:42+00:00,
1449340857790828546,Mental illness is as physical an illness as any. #MentalHealthMatters,39004513,"Siliguri, India",,Twitter for iPhone,en,2021-10-16 11:46:02+00:00,
1449232212407160834,"Sharp rise in #COVID19 patients post-second wave, says top Kolkata psychiatrist #MentalHealthMatters https://t.co/Wu8qE1uzJn",18158637,"New Delhi, India",,Twitter for Android,en,2021-10-16 04:34:19+00:00,
1449035542306324488,"Wishing all a very #HappyDussehra for victory of good over evil.
Let’s resolve to spread #happiness and #goodwill to all!!
#MentalHealthMatters #VijayaDashami2021 #roygyan https://t.co/3PvuCgpr4J",3267701840,"Maharashtra, India",,Twitter for iPhone,en,2021-10-15 15:32:49+00:00,
1448698929600602139,"Thanks for the validation Jakob!

#SexEducation @NetflixIndia #SexEducationS3 #MentalHealthMatters https://t.co/cY4jZATsd7",113347984,"Bengaluru, India",,Twitter for iPhone,en,2021-10-14 17:15:14+00:00,
1448694487878750208,"Me: My heart is racing, I am nauseous, I cannot sleep, I cannot concentrate.

My therapist: 

#SexEducation @NetflixIndia #SexEducationS3 #Therapy #MentalHealthMatters https://t.co/DIfbJe8jjt",113347984,"Bengaluru, India",,Twitter for iPhone,en,2021-10-14 16:57:36+00:00,
1448535796688973829,Personal trainer online #fitness #fitover40 #fitover50 #fitmom #FitnessGoals #Coach #Onlineclass #Covid_19 #COVID19 #caronavirus #homeworkouts #personaltraining #mentor #women #MentalHealthMatters #health #aerobics #crossfit #yoga #womenover40 #weightloss #weights #bodybuilding https://t.co/j5uy4L1lCB,1106704104,"Hayathnagar, India",,Twitter for Android,en,2021-10-14 06:27:01+00:00,
1448416988561166337,@SusannaSchrobs #MentalHealthMatters in diplomacy https://t.co/BAOhY6E9W9,901499450643726336,"New Delhi, India",,Twitter for iPhone,in,2021-10-13 22:34:55+00:00,
1448175820162289664,"I had my first session with my therapist. Yes, I cried. I smiled and I left the meeting with a proud feeling of myself. The feeling that I am not alone in this and whatever I am feeling right now will pass. Kinda, still smiling 🙂@mindsfoundation 
#MentalHealthMatters",1012221891732361216,"New Delhi, India",,Twitter for iPhone,en,2021-10-13 06:36:35+00:00,
1448132517941297160,"In conversation with Dr. Syed Mehvish, as we talk about post Partum depression, PMS, hormonal imbalance, and most importantly how to manage stress.
#MentalHealthMatters #morningshow @IMHANS_K #MentalHealthWeek",4742443933,"Anantnag, Jammu & Kashmir",,Twitter for Android,en,2021-10-13 03:44:31+00:00,
1448096688631996419,Finished watching Netflix's #HouseofSecrets. Loved every minute of this spine chilling documentary that draws attention to the importance of having a conversation about mental health. It is time to break free of the culture of silence. #MentalHealthMatters,1236522117392289794,"New Delhi, India",,Twitter for iPhone,en,2021-10-13 01:22:09+00:00,
1447970275270615042,"why continue?

#chirasreebose #quotes #MentalHealthMatters https://t.co/8UmlWoPz2I",576560084,"Haveli, India",,Twitter for iPhone,en,2021-10-12 16:59:50+00:00,
1447925391797194762,"#HowToFindMentalPeace
#rest #restorativeyoga #traumahealing #ptsd #calm #peace #stress #burnout #burntout #stressrelief #stressedout #selfcare #selflove #selflovequotes #selflovejourney #selfesteem
#mentalhealthmatters #mentalhealthrecovery #depressionhelp #mentalhealthsupport # https://t.co/eCsskuULTC",1440183512858984457,"Chhattisgarh, India",,Twitter for Android,und,2021-10-12 14:01:29+00:00,
1447919320831598594,"#HowToFindMentalPeace
#rest #restorativeyoga #traumahealing #ptsd #calm #peace #stress #burnout #burntout #stressrelief #stressedout #selfcare #selflove #selflovequotes #selflovejourney #selfesteem
#mentalhealthmatters #mentalhealthrecovery #depressionhelp #mentalhealthsupport 🙏 https://t.co/MF2ztdoJts",1365964249336475651,"Chhattisgarh, India",,Twitter for Android,und,2021-10-12 13:37:21+00:00,
1447868280245342217,"#HouseofSecretsTheBurariDeaths 
2nd 3rd episode are chilling .
@NetflixIndia 
Last Sunday I saved a man from hanging .
He is doing good now . #MentalHealthMatters is very important in today's world .",142588114,"Mumbai, India",,Twitter for Android,en,2021-10-12 10:14:32+00:00,
1447863851991461891,"#HowToFindMentalPeace
#rest #restorativeyoga #traumahealing #ptsd #calm #peace #stress #burnout #burntout #stressrelief #stressedout #selfcare #selflove #selflovequotes #selflovejourney #selfesteem
#mentalhealthmatters #mentalhealthrecovery #depressionhelp #mentalhealthsupport # https://t.co/CmCoBGRjyk",1440183512858984457,"Chhattisgarh, India",,Twitter for Android,und,2021-10-12 09:56:56+00:00,
1447601816212885514,"#rest #restorativeyoga #traumahealing #ptsd #calm #peace #stress #burnout #burntout #stressrelief #stressedout #selfcare #selflove #selflovequotes #selflovejourney #selfesteem
#mentalhealthmatters #mentalhealthrecovery #depressionhelp #mentalhealthsupport #depression https://t.co/75RiYnhtEm",1393101337295003656,"Chhattisgarh, India",,Twitter for Android,qme,2021-10-11 16:35:42+00:00,
1447598262479769603,"#rest #restorativeyoga #traumahealing #ptsd #calm #peace #stress #burnout #burntout #stressrelief #stressedout #selfcare #selflove #selflovequotes #selflovejourney #selfesteem
#mentalhealthmatters #mentalhealthrecovery #depressionhelp #mentalhealthsup https://t.co/m3fp4bwBJ1",1393101337295003656,"Chhattisgarh, India",,Twitter for Android,qme,2021-10-11 16:21:35+00:00,
1447596752589103108,"#rest #restorativeyoga #traumahealing #ptsd #calm #peace #stress #burnout #burntout #stressrelief #stressedout #selfcare #selflove #selflovequotes #selflovejourney #selfesteem
#mentalhealthmatters #mentalhealthrecovery #depressionhelp #mentalhealthsupport #depressionawareness https://t.co/1ZJrgUnLwI",1393101337295003656,"Chhattisgarh, India",,Twitter for Android,qme,2021-10-11 16:15:35+00:00,
1447531229826326537,"#rest #restorativeyoga #traumahealing #ptsd #calm #peace #stress #burnout #burntout #stressrelief #stressedout #selfcare #selflove #selflovequotes #selflovejourney #selfesteem
#mentalhealthmatters #mentalhealthrecovery https://t.co/24k2jxh9v6",1233236412608196608,"Uttar Pradesh, India",,Twitter for Android,qme,2021-10-11 11:55:13+00:00,
1447503599907397633,"#HowToFindMentalPeace
#rest #restorativeyoga #traumahealing #ptsd #calm #peace #stress #burnout #burntout #stressrelief #stressedout #selfcare #selflove #selflovequotes #selflovejourney #selfesteem
#mentalhealthmatters #mentalhealthrecovery #depressionhelp #mentalhealthsupport # https://t.co/lpY9CyQGBa",1440183512858984457,"Chhattisgarh, India",,Twitter for Android,und,2021-10-11 10:05:26+00:00,
1447494786206687232,"@tatatrusts Providing mental health to patients suffering from mental illness is commendable, through @tatatrusts initiative #Udaan.
#MentalHealthMatters 
#MondayMotivation 
#mondaythoughts 
#tatatrusts",2270457108,"Allahabad, India",,Twitter for Android,en,2021-10-11 09:30:24+00:00,
1447491246272892931,"There are two traps you need to avoid if you want a happier life.

1) Caring what they think.

2) Thinking what they care.

#WorldMentalHealthDay #MentalHealthMatters #MentalWellness",160146595,"Guwahati, India",,Twitter for iPhone,en,2021-10-11 09:16:20+00:00,
1447483113827753987,"“No amount of guilt can change the past, and no amount of worrying can change the future. Go easy on yourself.""
#MentalHealthMatters https://t.co/1pGv35ovTS",1292648775752679425,"New Delhi, India",,Twitter for Android,en,2021-10-11 08:44:01+00:00,
1447432009207320578,"#HowToFindMentalPeace
#rest #restorativeyoga #traumahealing #ptsd #calm #peace #stress #burnout #burntout #stressrelief #stressedout #selfcare #selflove #selflovequotes #selflovejourney #selfesteem
#mentalhealthmatters #mentalhealthrecovery #depressionhelp #mentalhealthsupport https://t.co/MSbDOX9hG3",1440183512858984457,"Chhattisgarh, India",,Twitter for Android,qme,2021-10-11 05:20:57+00:00,
1447425959318016001,"Day 2 #MentalHealthAwarenessWeek Dept. of Psychology @ipcollegedu invites you to a Webinar on Role of Community in Suicide Prevention. 
#MentalHealthMatters 
#SuicidePrevention https://t.co/DPvHeLFtOO",1150996275644399616,"New Delhi, India",,Twitter for Android,en,2021-10-11 04:56:55+00:00,
1447409285311315972,"Let’s talk about it. #WorldMentalHealthDay 
#MentalHealthMatters 
@Rekhta https://t.co/b6jTQc6fXN",82604264,"Agra, India",,Twitter for iPhone,en,2021-10-11 03:50:39+00:00,
1447392405439737859,"#HowToFindMentalPeace
#rest #restorativeyoga #traumahealing #ptsd #calm #peace #stress #burnout #burntout #stressrelief #stressedout #selfcare #selflove #selflovequotes #selflovejourney #selfesteem
#mentalhealthmatters #mentalhealthrecovery #depressionhelp #mentalhealthsupport https://t.co/Kii9g9wNrr",1440183512858984457,"Chhattisgarh, India",,Twitter for Android,qme,2021-10-11 02:43:35+00:00,
1447338827157176322,"One of the best things I came accross today !! 💚💜💛
#MentalHealthDay #MentalHealthMatters #mentalhealthday2021 #MentalHealthAwarenessDay https://t.co/IJC1LdcXty",1434846246443704321,"Faridabad, India",,Twitter for Android,en,2021-10-10 23:10:41+00:00,
1447286565630185473,#MentalHealthMatters https://t.co/lvohAKxVnt,293634039,"New Delhi, India",,Twitter for iPhone,qht,2021-10-10 19:43:01+00:00,
1447225984202121222,"She: What do you looking for ?

Another me : )

#MentalHealthMatters",1264462886081974274,"Pondicherry, India",,Twitter for Android,en,2021-10-10 15:42:17+00:00,
1447210260763009036,Eat mindfully to keep your 🧠 on active mode!!! @POSHAN_Official #amwriting  #wellness #mindfulness #weekendreads @mentalhealth #MentalHealthMatters #MentalHealthForAll #MentalHealthAwarenessWeek https://t.co/XezX8JWsKy,2431495224,"Daskroi, India",,Twitter for iPhone,en,2021-10-10 14:39:48+00:00,
1447184722145148933,Celebrated #WorldMentalHealthDay by  #DMHP_unit_Kaimur_Bihar . Get opportunity to talk on positive parenting &amp; Mental Health. #MentalHealthForAll #MentalHealthMatters @ompsychiatrist @AiimsDevghar @SHSBihar @DistrictKaimur @WFMH_Official @AdvGauravKumar @apswp https://t.co/5DptLVzuOT,967512921721876481,"Bhabua, India",,Twitter for Android,en,2021-10-10 12:58:19+00:00,
1447170172582649857,"Too many mental tabs slowing down your brain's performance? It's time to hit refresh! This World Mental Health Day, take a deep breath and try your best to spread the virtues of self-care, positivity, and resilience.
#LifeAtSIBMB #WorldMentalHealthDay  #MentalHealthMatters https://t.co/aS0bxVQBiI",68407725,Symbiosis Institute of Business Management,,Twitter for Android,en,2021-10-10 12:00:30+00:00,
1447165032257576964,"Healing is a journey 💚

#MentalHealthMatters",879106239577313281,"New Delhi, India",,Twitter for Android,en,2021-10-10 11:40:05+00:00,
1447163548249964545,"Frustrated with failure, @rasikagujarathi was about to quit CA before her final exams when she took @ArtofLiving #SKY workshop. She shares how she got Confidence, Clarity, Calmness &amp; Success with the practice of #SKY meditation. #MentalHealthMatters Gratitude Gurudev @SriSri 🙏 https://t.co/wFzSa57ewd",14723779,"Bengaluru, India",,Twitter for iPhone,en,2021-10-10 11:34:11+00:00,
1447158147844493315,"The amount of care you give to other people (mentally and emotionally) should also be the same amount of care you give to yourself.
#mentalhealthday2021
#MentalHealthMatters https://t.co/9EpkBolm1X",721532385209110529,"New Delhi, India",,Twitter for Android,en,2021-10-10 11:12:44+00:00,
1447142662763470855,"#MentalHealthMatters  
Your peace of mind is really important. If you are going through any stress or depression, then you must share your feelings with anyone you feel comfortable. This will actually help you in dealing with your #Anxiety or #depression https://t.co/jqVGJTHOwn",1239079229020487681,"Chandigarh, India",,Twitter for iPhone,en,2021-10-10 10:11:12+00:00,
1447117161680412674,"Mental health is important, let’s discuss with the friends, family and colleagues. https://t.co/4XwzYe8VNM #MentalHealthMatters #MentalHealthForAll #MentalHealthDay https://t.co/Bqc0qSPjfS https://t.co/bkBfVyeVyK",556788389,"Allahabad, India",,Twitter for iPhone,en,2021-10-10 08:29:52+00:00,
1447105199449853962,Let's make our mental health a priority! #MentalHealthDay #MentalHealthMatters #selfcare #quitsmoking #EndTheStigma https://t.co/WuLWtocEeN,4114277534,Ambikapur,,Twitter for Android,en,2021-10-10 07:42:20+00:00,
1447104186768773133,"Are you hanging out with wrong friends? Read below to find out whether you have friends or foe? #MentalHealthDay
#MentalHealthMatters https://t.co/M58zKDtVlJ",4114277534,"Ambikapur, India",,Twitter for Android,en,2021-10-10 07:38:18+00:00,
1447103414085701638,.#MentalHealthMatters https://t.co/7zQYdjuOJQ,2167816332,"Perambur Purasavakam, India",,Twitter for Android,qht,2021-10-10 07:35:14+00:00,
1447100919271751683,"Your mental health is more important than

The  deadline 

How much you scored on your exams 

Your social media presence 

Your financial status 

“Log kya sochenge”

#MentalHealthMatters",140768534,"New Delhi, India",,Twitter for iPhone,en,2021-10-10 07:25:19+00:00,
1447093302507933698,"World Mental Health Day !!

#MentalHealthMatters",1264462886081974274,"Viluppuram, India",,Twitter for Android,en,2021-10-10 06:55:03+00:00,
1447092844729044995,"A small pledge we can take today is:
Talking about our Mental Health!

Openness will lead to more acceptance and will help in breaking the taboo.

MENTAL HEALTH IS IMPORTANT

#MentalHealthMatters #MentalHealthWeek #mentalhealthcommunity",857681810830094338,"Gurgaon, India",,Twitter for Android,en,2021-10-10 06:53:14+00:00,
1447089902827425797,"I'd love to listen to you rather than coming to your funeral. 
#WorldMentalHealthDay #MentalHealthDay #MentalHealthMatters https://t.co/aL1GN8t7o4",1566166226,"Vododara, India",,Twitter for Android,en,2021-10-10 06:41:33+00:00,
1447084014695641089,"Both men and women are equally susceptible to mental health concerns these days.

And it is imperative to manage our thought factory in order to stay healthy and maintain our sanity.

#atmabhan #AshvinDeshpande #MentalHealthDay #MentalHealthMatters #worldmentalhealthday2021 https://t.co/K0wioTC5UM",127778257,"Thane, India",,Twitter for Android,en,2021-10-10 06:18:09+00:00,
1447079427649593348,"Popularity on #SocialMedia has been an important part of life, for a lot of people. So much so that, lack of likes and followers can push them into depression. 

Always remember, that there's a life outside this vicious cycle.

#MentalHealthMatters
.
. https://t.co/bntP6IUDAa",1418433725721837568,"Haveli, India",,Twitter for Android,en,2021-10-10 05:59:55+00:00,
1447062809565712385,World Mental Health Day #mentalhealthmatters @ ABBS-Acharya Bangalore B School https://t.co/OAh8TpC9OE,205202327,"Bengaluru, India",,Instagram,en,2021-10-10 04:53:53+00:00,
1447047420576079876,#WorldMentalHealthDay #MentalHealthMatters #reachout #DaysRani https://t.co/mdohb17kYU,832629933620948994,"Noida, India",,Twitter for iPhone,qme,2021-10-10 03:52:44+00:00,
1446911096774746114,Take care of your #MentalHealthMatters https://t.co/NuuqhjO4Mm,1949793530,"Mumbai, India",,Twitter for Android,en,2021-10-09 18:51:02+00:00,
1446741046034010116,"Important conversations @pluc_tv @fortis_mhbs 👉 #MentalHealthMatters #OnMyMind

#WorldMentalHealthDay https://t.co/NnfYSpbinD",915990619603869696,"New Delhi, India",,Twitter for Android,en,2021-10-09 07:35:19+00:00,
1446548774818512899,@DrHarish139 @AzmiShabana @anjali_damania @one_by_two @DevrajSanyal @RaunakRK @PMOIndia @MoHFW_INDIA @AUThackeray @psych_in_bpl @MumbaiDhadkan #MentalHealthMatters#mentalhealthawareness #mentalhealthweek #MentalHealthForAll#covid19sequelae https://t.co/1oAIrTB2gc,4659626701,"Mumbai, India",,Twitter for iPhone,en,2021-10-08 18:51:18+00:00,
1446531406977376259,Writing down the stressful things in your broken words gives instant relief from stress ... #MentalHealthMatters,1290948889588060160,"Noida, India",,Twitter for Android,en,2021-10-08 17:42:17+00:00,
1446493450694631424,#reiki #Healing #HealthcareManagement #MentalHealthMatters #alternative #care https://t.co/fVlbr9NXie,3517668793,"Haveli, India",,Twitter for iPhone,qme,2021-10-08 15:11:27+00:00,
1446149958638309379,Lets learn to recognise mental health issues in our patients. #mentalhealthmatters #diabetesdepression https://t.co/IVLoVBOnfg,2808790682,"Mumbai, India",,Twitter for iPhone,en,2021-10-07 16:26:32+00:00,
1446142274509971461,"You said“Gold medal isn’t happiness,but happiness for self is gold medal”. 
There will be achievements at individual &amp; all levels-when as individuals we are happy.There is need to define happiness for ourselves. 
#MentalHealthMatters 
@banegaswasthind https://t.co/vixgviXJ38",2501165802,"New Delhi, India",,Twitter for iPhone,en,2021-10-07 15:56:00+00:00,
1446080102459011073,"""I look back &amp; realize that it's okay to have such periods of feelings"" says Sandesh Bajaj, a student, contributing to the #OnMyMind Campaign, in partnership with 
@UNICEFIndia &amp; @YuWaahIndia initiated by @ElixirIndiaOrg

#MentalHealthMatters https://t.co/YLusEJGIab",1274979070678204416,"Ahmadabad City, India",,Twitter for Android,en,2021-10-07 11:48:57+00:00,
1446057852313821187,"More than 90,000 young adults commit #suicide every year in India

In this initiative by ISIC learn the importance of emotional well being because #MentalHealthMatters

Join us for a Facebook Live Chat with Dr. Shanu Srivastava, Senior Psychologist on 8th October’21 at 4:00pm https://t.co/HanCjC7QE8",245259319,"Faridabad, India",,Twitter for iPhone,en,2021-10-07 10:20:33+00:00,
1446004039934644226,"More than 43 percent of the Indian population is suffering from #Depression In this initiative by ISIC learn the importance of emotional well being because #MentalHealthMatters 

Join us for a Facebook Live Chat with Dr. Shanu Srivastava, Sr. Psychologist on 8th Oct’21 at 4:00pm https://t.co/SAUibeXZdn",245259319,"Faridabad, India",,Twitter for iPhone,en,2021-10-07 06:46:43+00:00,
1445932437352030210,"Your life becomes a masterpiece when you learn how to master peace. Stop looking upto others for affirmation. 
#MentalHealthMatters #ThursdayThoughts https://t.co/hA3qYMyS44",963402494817705984,"Baharagora, India",,Twitter for Android,en,2021-10-07 02:02:11+00:00,
1445828444659404804,"Our Mental Health is as important as our Physical Health.

In this initiative by Indian Spinal Injuries Centre learn the importance of emotional well being because #MentalHealthMatters

Stay tuned for a Facebook Live Chat with Dr. Shanu Srivastava, Senior Psychologist, ISIC https://t.co/AJ026M62c4",245259319,"Faridabad, India",,Twitter for iPhone,en,2021-10-06 19:08:58+00:00,
1445413069086068739,"Some of us come from dysfunctional families. Some of us are dealing with ADHD, grief, anxiety, stress, depression. 

I just want to reach out and tell you that you're not alone. 
I see you. 
I see your strength.
It's going to get better.
#MentalHealthMatters #NFTCommunity",2366814181,"Jaipur, India",,Twitter for Android,en,2021-10-05 15:38:24+00:00,
1445410972257030150,"Let's take an initiative to start conversations around Mental Health , let's start taking daily check on our Mental Health needs as we take of our physical let's connect with ourselves on a daily basis.
#MentalHealthMatters #breakthestigma #mentalillnessawarenes #SocialMediaDown https://t.co/jEavu6Ij0f",1391062252208353284,"Bhilai, India",,Twitter for Android,en,2021-10-05 15:30:04+00:00,
1445259937928466432,Thank you @AzmiShabana for being a strong #mentalheathadvocate #MentalHealthMatters thanks to #Covid_19 are important #letstogether #helponenall #chalophirsmilekarein @one_by_two @anjali_damania @DrHarish139 @psych_in_bpl @DevrajSanyal @AUThackeray @PMOIndia @MoHFW_INDIA https://t.co/0KpMWxREHU,4659626701,"Mumbai, India",,Twitter for iPhone,en,2021-10-05 05:29:55+00:00,
1445021444417544196,"Atleast each of you has listen or heard from a women enduring this. If you have, then think on what you could do? I did. Still doing. Just a text away if anyone needs a shoulder to calm down. #MentalHealthMatters",1012221891732361216,"New Delhi, India",,Twitter for iPhone,en,2021-10-04 13:42:14+00:00,
1444980572212719624,"Sometimes it's busy and totally packed but you make some beautiful moments.
@JournoSanjaya and our own counselor #snigdha
#onelife #MentalHealthMatters https://t.co/mqTmjIIyHu",103529446,"Bhubaneshwar, India",,Twitter for Android,en,2021-10-04 10:59:49+00:00,
1444690747223990274,"""We need a vaccine for our children's hearts &amp; minds as well"" - @KiranBirSethi, Founder, The Riverside School shares her idea of child well-being, joining the #OnMyMind Campaign in partnership with @UNICEFIndia &amp; @YuWaahIndia initiated by @ElixirIndiaOrg

#MentalHealthMatters https://t.co/IA9mBcnT1K",1274979070678204416,"Ahmadabad City, India",,Twitter for Android,en,2021-10-03 15:48:09+00:00,
1444663941880115202,"October 10th is a World Mental Health Day - Theme - Mental Health in an unequal world
Mitram Helpline numbers -  08025722573 or 9019708133, everyday from 10 am to 4 pm IST - English &amp; हिंदी - Mondays you can speak in Kannada as well. #MentalHealthMatters #WorldMentalHealthDay https://t.co/Onn4j5ujIV",58773804,"Bengaluru South, India",,Twitter for iPhone,en,2021-10-03 14:01:38+00:00,
1444205255625826304,@IshaTamil #quotes #quote #MahatmaGandhi #success #future #Ekadashi #IdentityV #MentalHealthMatters #Wisdom #IndiaAtDubaiExpo #GodMorningFriday https://t.co/X3dFi5cCUQ,1024076067852566528,Kailash Of South,,Twitter for Android,qme,2021-10-02 07:38:59+00:00,
1444153462812405765,"Beginning a new journey by creating safe spaces for women and take the journey inwards together using Expressive Arts Therapy modalities. To sign up for these sessions, click this link: https://t.co/yqrexGbvAb
#expressiveartstherapy #wellness #womenscircle #MentalHealthMatters https://t.co/orgVAUVozl",36140415,"Hyderabad, India",,Twitter for iPhone,en,2021-10-02 04:13:11+00:00,
1443995885117997060,"Sh. Beeju (RSL,Snow Land) and four rangers participated in 3-day training workshop on ""Mental Health and Pyscho-Social Support"" organised by DDMA Kullu and Doers organization form 29 September to 1st October 2021 at Kullu Himachal Pradesh.
#MentalHealthMatters
#slsgog
#DDMAkullu https://t.co/cp9bQnIXW6",1309669944796176384,"Kullu and Manali, India",,Twitter for Android,en,2021-10-01 17:47:01+00:00,
